Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Block_Name,School_Management_Id,School_Management_Name,School_Category_Id,School_Category_Name,Academic_Qualification_Id,Academic_Qualification_Name,Professional_Qualification_Id,Professional_Qualification_Name,Only_Pre_Primary_Male,Only_Pre_Primary_Female,Pre_Primary_and_Primary_Male,Pre_Primary_and_Primary_Female,Only_Primary_Male,Only_Primary_Female,Primary_and_Upperprimary_Male,Primary_and_Upperprimary_Female,Only_Upperprimary_Male,Only_Upperprimary_Female,Upperprimary_and_Secondary_Male,Upperprimary_and_Secondary_Female,Only_Secondary_Male,Only_Secondary_Female,Secondary_and_Highersecondary_Male,Secondary_and_Highersecondary_Female,Only_Highersecondary_Male,Only_Highersecondary_Female,Total_Teacher,Total_Male,Total_Female
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,5,HSS (VI-XII),3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,15,Department of Education,5,HSS (VI-XII),3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,15,Department of Education,5,HSS (VI-XII),3,Higher secondary,5,Others,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,15,Department of Education,5,HSS (VI-XII),3,Higher secondary,5,Others,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,5,HSS (VI-XII),3,Higher secondary,5,Others,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,3,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,7,SS (VI-X),3,Higher secondary,5,Others,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,3,0
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,15,Department of Education,5,HSS (VI-XII),3,Higher secondary,6,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,5,HSS (VI-XII),3,Higher secondary,6,None,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,2,1
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,15,Department of Education,5,HSS (VI-XII),3,Higher secondary,6,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,15,Department of Education,7,SS (VI-X),3,Higher secondary,6,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,15,Department of Education,5,HSS (VI-XII),3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,5,HSS (VI-XII),3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,7,SS (VI-X),3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,15,Department of Education,7,SS (VI-X),3,Higher secondary,8,Pursuing any relevant professional course,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,15,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,6
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,3,1
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,2,1
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,6,2,4
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,2,2
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,4,3
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,7,5,2
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,4,1,3
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,9,3,6
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,4,2,2
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8,3,5
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,1,2,4,1,3,0,0,0,0,0,0,11,3,8
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,9,11,1,0,0,0,0,0,0,0,21,10,11
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,4,3,0,1,1,0,0,0,0,0,9,5,4
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,15,Department of Education,5,HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,4,2,4,2,0,0,0,0,0,0,12,8,4
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,15,Department of Education,7,SS (VI-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,15,Department of Education,7,SS (VI-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,8
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,15,Department of Education,7,SS (VI-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,4,1,3
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,15,Department of Education,7,SS (VI-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,15,Department of Education,7,SS (VI-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,15,Department of Education,7,SS (VI-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,7,SS (VI-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,6,2,4
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,15,Department of Education,7,SS (VI-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,1,2
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3,0
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,6,4,1,0,0,0,0,0,0,0,11,7,4
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,2,2
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,8,6,2
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,5,1,4
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,9,3,6
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,1,0,0,8,4,4
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,3
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,4,2,3,1,0,0,0,0,0,0,10,7,3
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,0,0,0,9,4,5
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,15,Department of Education,5,HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,15,Department of Education,7,SS (VI-X),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,15,Department of Education,7,SS (VI-X),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8,3,5
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,15,Department of Education,7,SS (VI-X),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,15,Department of Education,7,SS (VI-X),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,7,SS (VI-X),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,36,38,41,30,4,7,26,11,3,2,198,110,88
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,27,22,43,20,7,5,5,3,2,1,135,84,51
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,10,28,46,39,21,9,5,12,3,1,1,175,89,86
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,1,20,21,35,28,5,3,12,9,0,0,134,72,62
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,8,14,21,25,2,2,2,6,0,0,80,33,47
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,1,0,0,0,0,0,0,30,21,24,35,9,4,8,2,0,1,135,71,64
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,24,10,28,33,13,3,7,2,0,0,120,72,48
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,4,0,14,22,22,11,9,1,12,2,2,1,100,63,37
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,1,2,9,19,32,10,8,9,15,9,0,0,114,65,49
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,3,1,20,18,40,22,3,5,12,3,0,0,127,78,49
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,1,2,24,24,39,25,4,3,10,3,1,1,137,79,58
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,1,0,20,28,32,28,16,19,8,9,1,1,163,78,85
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,4,0,23,17,37,33,2,4,18,3,0,0,141,84,57
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,2,0,33,36,62,60,18,2,15,8,0,1,237,130,107
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,7,23,42,100,101,100,12,32,26,27,1,6,477,189,288
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,1,2,10,16,27,11,5,4,3,1,6,86,34,52
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,15,Department of Education,5,HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,1,1,4,15,35,42,14,13,7,5,1,0,138,62,76
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,6,SS (I-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,1,2,7,20,13,2,1,0,0,0,0,46,24,22
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,5,4,5,23,1,1,0,0,0,0,39,11,28
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,4,6,6,9,1,3,0,0,0,0,29,11,18
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,1,1,4,1,9,3,0,1,0,0,0,0,20,14,6
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,2,0,3,4,1,10,0,0,0,0,0,0,20,6,14
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,2,1,4,4,12,3,1,0,0,0,0,0,27,19,8
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,5,5,0
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,2,0,8,12,14,25,0,2,0,0,0,0,63,24,39
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,1,0,5,8,12,8,1,0,0,0,0,0,35,19,16
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,1,3,9,10,7,0,1,0,0,0,0,31,13,18
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,3,3,5,4,1,1,0,0,0,0,17,9,8
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,1,0,1,1,4,2,0,0,0,0,0,0,9,6,3
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,1,2,3,5,0,0,0,0,0,0,11,4,7
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,10,8,7,15,2,1,0,0,0,0,43,19,24
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,2,6,13,32,41,56,6,13,0,0,0,0,169,62,107
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,1,0,5,6,12,6,5,10,0,0,0,0,45,23,22
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,15,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,3,6,1,4,0,2,0,0,0,0,16,4,12
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,15,Department of Education,5,HSS (VI-XII),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,15,Department of Education,5,HSS (VI-XII),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,15,Department of Education,5,HSS (VI-XII),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,15,Department of Education,5,HSS (VI-XII),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,15,Department of Education,5,HSS (VI-XII),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,7,1,1,2,1,0,0,0,0,0,12,9,3
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,4,5,1,2,0,0,0,0,0,0,12,5,7
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,6,1,5
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,8,6,2
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,15,Department of Education,5,HSS (VI-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,15,Department of Education,5,HSS (VI-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,4,3,1
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,15,Department of Education,5,HSS (VI-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0
